,PK,time
233,351.59220396115484,233
234,350.4985565921901,234
235,349.40886097264007,235
236,348.32308726632306,236
237,347.24120624120155,237
238,346.16318925273396,238
239,345.08900822770255,239
240,344.01863564850737,240
241,342.95204453790956,241
242,341.88920844421335,242
243,340.8301014268729,243
244,339.774698042513,244
245,338.7229733313484,245
246,337.67490280399585,246
247,336.63046242866204,247
248,335.58962861869975,248
249,334.5523782205206,249
250,333.51868850185423,250
251,332.48853714034425,251
252,331.4619022124707,252
253,330.43876218278905,253
254,329.4190958934797,254
255,328.40288255419415,255
256,327.3901017321931,256
257,326.3807333427674,257
258,325.37475763993217,258
259,324.37215520738715,259
260,323.37290694973666,260
261,322.3769940839598,261
262,321.38439813112456,262
263,320.3951009083392,263
264,319.4090845209337,264
265,318.42633135486386,265
266,317.44682406933356,266
267,316.4705455896261,267
268,315.49747910014224,268
269,314.527608037635,269
270,313.5609160846387,270
271,312.5973871630853,271
272,311.6370054281019,272
273,310.67975526198614,273
274,309.725621268353,274
275,308.77458826644795,275
276,307.8266412856221,276
277,306.8817655599655,277
278,305.93994652309226,278
279,305.0011698030737,279
280,304.06542121751704,280
281,303.1326867687828,281
282,302.2029526393383,282
283,301.27620518724365,283
284,300.35243094176514,284
285,299.43161659911374,285
286,298.51374901830434,286
287,297.5988152171324,287
288,296.6868023682646,288
289,295.7776977954399,289
290,294.8714889697785,290
291,293.9681635061962,291
292,293.067709159918,292
293,292.17011382309244,293
294,291.27536552150025,294
295,290.38345241135653,295
296,289.494362776203,296
297,288.60808502388835,297
298,287.724607683633,298
299,286.8439194031771,299
300,285.96600894600857,300
301,285.0908651886695,301
302,284.21847711813774,302
303,283.3488338292827,303
304,282.48192452239203,304
305,281.61773850076844,305
306,280.7562651683929,306
307,279.89749402765403,307
308,279.0414146771415,308
309,278.1880168094998,309
310,277.3372902093431,310
311,276.4892247512288,311
312,275.64381039768557,312
313,274.8010371972987,313
314,273.9608952828478,314
315,273.1233748694958,315
316,272.2884662530295,316
317,271.4561598081483,317
318,270.6264459868,318
319,269.79931531656376,319
320,268.97475839907753,320
321,268.15276590850834,321
322,267.3333285900657,322
323,266.5164372585557,323
324,265.7020827969748,324
325,264.8902561551431,325
326,264.0809483483736,326
327,263.2741504561806,327
328,262.46985362102083,328
329,261.668049047071,329
330,260.86872799903773,330
331,260.0718818010008,331
332,259.27750183528724,332
333,258.4855795413771,333
334,257.69610641483735,334
335,256.9090740062868,335
336,282.7001292714619,336
337,1016.3429062344239,337
338,1706.8858988419825,338
339,1682.8654104400462,339
340,1659.4610701081428,340
341,1636.6553339447917,341
342,1614.431163551446,342
343,1592.772011448694,343
344,1571.6618069132603,344
345,1551.0849422236663,345
346,1531.0262593027553,346
347,1511.4710367456355,347
348,1492.4049772219153,348
349,1473.814195241435,349
350,1455.6852052729992,350
351,1438.0049102059377,351
352,1420.7605901445859,352
353,1403.9398915260956,353
354,1387.53081655223,354
355,1371.5217129260982,355
356,1355.9012638850202,356
357,1340.6584785209811,357
358,1325.7826823803775,358
359,1311.2635083349971,359
360,1297.0908877164002,360
361,1283.2550417061125,361
362,1269.7464729742373,362
363,1256.5559575593286,363
364,1243.6745369825558,364
365,1231.0935105894043,365
366,1218.8044281123473,366
367,1206.7990824481078,367
368,1195.069502643324,368
369,1183.6079470826028,369
370,1172.406896873123,370
371,1161.4590494201116,371
372,1150.7573121876935,372
373,1140.2947966397617,373
374,1130.0648123556728,374
375,1120.060861315724,375
376,1110.2766323515152,376
377,1100.7059957564334,377
378,1091.3429980516453,378
379,1082.181856903108,379
380,1073.216956185237,380
381,1064.442841187008,381
382,1055.8542139563733,382
383,1047.4459287790073,383
384,1039.2129877875084,384
385,1031.1505366972822,385
386,1023.2538606654631,386
387,1015.518380269314,387
388,1007.9396476006641,388
389,1000.5133424730326,389
390,993.2352687381867,390
391,986.1013507089791,391
392,979.1076296853944,392
393,972.2502605808319,393
394,965.525508645725,394
395,958.9297462856975,395
396,952.4594499715189,396
397,946.1111972382221,397
398,939.8816637707976,398
399,933.7676205739773,399
400,927.7659312236747,400
401,921.8735491977274,401
402,916.087515283654,402
403,910.4049550612067,403
404,904.8230764575485,404
405,899.3391673729799,405
406,893.9505933751616,406
407,888.6547954598643,407
408,883.449287876327,408
409,878.3316560153555,409
410,873.2995543583564,410
411,868.3507044855414,411
412,863.4828931415998,412
413,858.6939703571819,413
414,853.981847624575,414
415,849.3444961260186,415
416,844.7799450131346,416
417,840.2862797359942,417
418,835.861640420399,418
419,831.5042202919748,419
420,827.2122641457341,420
421,822.984066859793,421
422,818.8179719519682,422
423,814.7123701780173,423
424,810.6656981703211,424
425,806.6764371158408,425
426,802.7431114722172,426
427,798.864287720908,427
428,795.0385731563022,428
429,791.2646147097649,429
430,787.5410978076104,430
431,783.8667452620217,431
432,780.2403161939665,432
433,776.6606049871889,433
434,773.1264402723756,434
435,769.6366839406288,435
436,766.1902301854008,436
437,762.7860045720668,437
438,759.4229631343402,438
439,756.1000914967555,439
440,752.8164040224655,440
441,749.5709429856249,441
442,746.3627777676478,442
443,743.1910040766521,443
444,740.0547431894232,444
445,736.9531412152426,445
446,733.8853683809552,446
447,730.8506183366612,447
448,727.848107481435,448
449,724.8770743084972,449
450,721.9367787692752,450
451,719.0265016558093,451
452,716.145544000974,452
453,713.2932264960018,453
454,710.4688889248063,454
455,707.6718896146269,455
456,704.9016049025164,456
457,702.1574286172213,457
458,699.4387715760047,458
459,696.7450610959843,459
460,694.0757405195673,460
461,691.4302687535716,461
462,688.8081198216416,462
463,686.2087824295746,463
464,683.6317595431854,464
465,681.0765679783445,465
466,678.5427380028433,466
467,676.0298129497403,467
468,673.5373488418629,468
469,671.0649140271357,469
470,668.6120888244286,470
471,666.1784651796191,471
472,663.7636463315738,472
473,661.3672464877632,473
474,658.9888905092332,474
475,656.6282136046603,475
476,654.2848610332314,476
477,651.9584878160915,477
478,649.6487584561149,478
479,647.3553466657547,479
480,645.0779351027437,480
481,642.816215113415,481
482,640.5698864834261,482
483,638.3386571956704,483
484,636.1222431951691,484
485,633.9203681607446,485
486,631.7327632832756,486
487,629.5591670503488,487
488,627.3993250371173,488
489,625.2529897031898,489
490,623.1199201953802,490
491,620.9998821561381,491
492,618.8926475375067,492
493,616.797994420445,493
494,614.7157068393566,494
495,612.6455746116791,495
496,610.5873931723871,496
497,608.5409634132632,497
498,606.5060915268065,498
499,604.4825888546383,499
500,602.4702717402793,500
501,600.4689613861682,501
502,598.4784837148057,502
503,596.4986692338985,503
504,594.5293529053895,504
505,592.5703740182656,505
506,590.62157606503,506
507,588.6828066217346,507
508,586.7539172314713,508
509,584.8347632912185,509
510,582.9252039419516,510
511,581.025101961918,511
512,579.1343236629898,512
513,577.2527387900001,513
514,575.3802204229827,514
515,573.5166448822278,515
516,571.6618916360726,516
517,569.8158432113505,517
518,567.978385106417,518
519,566.1494057066852,519
520,564.3287962025912,520
521,562.5164505099259,521
522,560.7122651924583,522
523,558.9161393867914,523
524,557.1279747293773,524
525,555.3476752856409,525
526,553.5751474811392,526
527,551.8103000347058,527
528,550.0530438935215,528
529,548.3032921700521,529
530,546.5609600808042,530
531,544.8259648868434,531
532,543.0982258360244,532
533,541.3776641068868,533
534,539.664202754163,534
535,537.9577666558563,535
536,536.2582824618429,536
537,534.5656785439514,537
538,532.8798849474808,538
539,531.2008333441128,539
540,529.5284569861799,540
541,527.8626906622478,541
542,526.203470653978,542
543,524.5507346942297,543
544,522.9044219263684,544
545,521.2644728647441,545
546,519.6308293563058,546
547,518.0034345433219,547
548,516.3822328271706,548
549,514.7671698331733,549
550,513.1581923764378,550
551,511.5552484286842,551
552,509.95828708602494,552
553,508.3672585376695,553
554,506.78211403553036,554
555,505.2028058647011,555
556,503.6292873147841,556
557,502.06151265204085,557
558,500.4994370923433,558
559,498.9430167749015,559
560,497.3922087367464,560
561,495.84697088794593,561
562,494.3072619875311,562
563,492.77304162011535,563
564,491.2442701731841,564
565,489.7209088150357,565
566,488.20291947335676,566
567,486.69026481441136,567
568,485.1829082228284,568
569,483.68081378196683,569
570,482.1839462548462,570
571,480.6922710656236,571
572,479.2057542816008,572
573,477.7243625957482,573
574,476.2480633097296,574
575,474.77682431741306,575
576,473.31061408885455,576
577,471.84940165474103,577
578,470.39315659127794,578
579,468.94184900551045,579
580,467.4954495210649,580
581,466.05392926429795,581
582,464.61725985084274,582
583,463.18541337253976,583
584,461.75836238474153,584
585,460.33607989398087,585
586,458.91853934599106,586
587,457.5057146140694,587
588,456.0975799877722,588
589,454.69411016193453,589
590,453.2952802260018,590
591,451.90106565366733,591
592,450.511442292805,592
593,449.1263863556903,593
594,447.7458744094986,594
595,446.3698833670773,595
596,444.9983904779781,596
597,443.6313733197472,597
598,442.26880978946247,598
599,440.91067809551276,599
600,439.55695674961055,600
601,438.2076245590317,601
602,436.86266061907827,602
603,435.52204430575216,603
604,434.1857552686417,604
605,432.8537734240054,605
606,431.526078948057,606
607,430.20265227043785,607
608,428.88347406787676,608
609,427.56852525802867,609
610,426.25778699348876,610
611,424.9512406559761,611
612,423.6488678506817,612
613,422.3506504007782,613
614,421.0565703420835,614
615,419.7666099178759,615
616,418.48075157385637,616
617,417.198977953253,617
618,415.92127189206377,618
619,414.6476164144338,619
620,413.3779947281633,620
621,412.1123902203414,621
622,410.85078645310494,622
623,409.59316715951434,623
624,408.33951623954783,624
625,407.0898177562077,625
626,405.8440559317352,626
627,404.60221514393305,627
628,403.3642799225909,628
629,402.13023494601106,629
630,400.9000650376312,630
631,399.6737551627432,631
632,398.4512904253018,632
633,397.2326560648244,633
634,396.0178374533771,634
635,394.8068200926444,635
636,393.59958961108106,636
637,392.3961317611435,637
638,391.1964324165985,638
639,390.00047756990637,639
640,388.8082533296777,640
641,387.6197459181998,641
642,386.4349416690326,642
643,385.2538270246714,643
644,384.0763885342736,644
645,382.90261285144857,645
646,381.73248673210963,646
647,380.565997032384,647
648,379.4031307065812,648
649,378.24387480521716,649
650,377.08821647309344,650
651,375.9361429474277,651
652,374.7876415560373,652
653,373.64269971557155,653
654,372.50130492979315,654
655,371.36344478790573,655
656,370.22910696292763,656
657,369.09827921011043,657
658,367.9709493653998,658
659,366.8471053439387,659
660,365.7267351386114,660
661,364.6098268186258,661
662,363.49636852813563,662
663,362.3863484848997,663
664,361.2797549789761,664
665,360.1765763714522,665
666,359.07680109321046,666
667,357.980417643724,667
668,356.88741458988807,668
669,355.79778056487976,669
670,354.7115042670499,670
671,353.62857445884447,671
672,379.12463528326253,672
673,1112.4733180634762,673
674,1802.7231139794624,674
675,1778.4103235620516,675
676,1754.71457317963,676
677,1731.6183161959345,677
678,1709.1045114863932,678
679,1687.1566088542872,679
680,1665.758534867715,680
681,1644.8946791052158,681
682,1624.549880798257,682
683,1604.7094158591376,683
684,1585.3589842831902,684
685,1566.484697914475,685
686,1548.0730685644778,686
687,1530.1109964736333,687
688,1512.5857591057738,688
689,1495.4850002659011,689
690,1478.7967195319509,690
691,1462.509261991493,691
692,1446.6113082745605,692
693,1431.0918648740726,693
694,1415.9402547455486,694
695,1401.146108178054,695
696,1386.6993539285504,696
697,1372.5902106120566,697
698,1358.809178340227,698
699,1345.3470306011968,699
700,1332.1948063737134,700
701,1319.3438024688073,701
702,1306.7855660924322,702
703,1294.5118876226984,703
704,1282.5147935955085,704
705,1270.7865398925794,705
706,1259.3196051260154,706
707,1248.1066842137611,707
708,1237.1406821404155,708
709,1226.4147078980766,709
710,1215.9220686020078,710
711,1205.6562637760874,711
712,1195.6109798031405,712
713,1185.7800845354004,713
714,1176.15762206047,714
715,1166.7378076183031,715
716,1157.5150226648514,716
717,1148.4838100781328,717
718,1139.6388695026255,718
719,1130.9750528279872,719
720,1122.4873597982266,720
721,1114.1709337475634,721
722,1106.0210574593236,722
723,1098.0331491443142,723
724,1090.2027585352332,724
725,1082.5255630937675,725
726,1074.9973643271305,726
727,1067.6140842108678,727
728,1060.3717617148832,728
729,1053.2665494296948,729
730,1046.2947102900312,730
731,1039.4526143929602,731
732,1032.7367359078241,732
733,1026.1436500753298,733
734,1019.6700302932196,734
735,1013.3126452860332,735
736,1007.0683563565202,736
737,1000.9341147163627,737
738,994.9069588939076,738
739,988.9840122166925,739
740,983.1624803666065,740
741,977.4396490055877,741
742,971.812881469825,742
743,966.2796165304854,743
744,960.837366219049,744
745,955.4837137153861,745
746,950.2163112967667,746
747,945.0328783460434,747
748,939.9311994173024,748
749,934.9091223573234,749
750,929.9645564812347,750
751,925.0954708008057,751
752,920.2998923038551,752
753,915.5759042832972,753
754,910.9216447144003,754
755,906.3353046788593,755
756,901.8151268343377,756
757,897.3594039281611,757
758,892.9664773538958,758
759,888.6347357495649,759
760,884.3626136363129,760
761,880.1485900963391,761
762,875.991187488977,762
763,871.8889702038119,763
764,867.8405434497736,764
765,863.8445520791613,765
766,859.899679445595,766
767,856.0046462949158,767
768,852.1582096880821,768
769,848.3591619551396,769
770,844.6063296793687,770
771,840.8985727107362,771
772,837.2347832078115,772
773,833.6138847073178,773
774,830.0348312205302,774
775,826.4966063557355,775
776,822.9982224660126,776
777,819.5387198215958,777
778,816.1171658061121,778
779,812.7326541360075,779
780,809.3843041024898,780
781,806.0712598353404,781
782,802.7926895879596,782
783,799.5477850430417,783
784,796.3357606382738,784
785,793.1558529114895,785
786,790.0073198647111,786
787,786.8894403465347,787
788,783.8015134523358,788
789,780.7428579417717,789
790,777.7128116730887,790
791,774.7107310537461,791
792,771.7359905068879,792
793,768.7879819532012,793
794,765.8661143077242,794
795,762.9698129911648,795
796,760.0985194553165,796
797,757.2516907221623,797
798,754.4287989362732,798
799,751.6293309301163,799
800,748.8527878018997,800
801,746.0986845055955,801
802,743.366549452786,802
803,740.6559241259927,803
804,737.9663627031592,804
805,735.2974316929643,805
806,732.6487095806506,806
807,730.0197864840694,807
808,727.4102638196467,808
809,724.8197539779795,809
810,722.2478800087887,810
811,719.6942753149598,811
812,717.1585833554032,812
813,714.6404573564869,813
814,712.1395600317892,814
815,709.6555633099322,815
816,707.1881480702649,816
817,704.7370038861676,817
818,702.3018287757592,818
819,699.8823289597913,819
820,697.478218626525,820
821,695.0892197033853,821
822,692.715061635203,822
823,690.3554811688464,823
824,688.010222144065,824
825,685.6790352903637,825
826,683.3616780297319,826
827,681.0579142850626,827
828,678.7675142940918,828
829,676.4902544287032,829
830,674.2259170194434,830
831,671.9742901850943,831
832,669.7351676671589,832
833,667.5083486691182,833
834,665.2936377003228,834
835,663.0908444243838,835
836,660.8997835119314,836
837,658.7202744976221,837
838,656.5521416412637,838
839,654.3952137929432,839
840,652.2493242620451,840
841,650.1143106900402,841
842,647.9900149269442,842
843,645.8762829113336,843
844,643.7729645538222,844
845,641.6799136238923,845
846,639.59698763999,846
847,637.5240477627846,847
848,635.4609586915054,848
849,633.4075885632656,849
850,631.3638088552834,850
851,629.3294942899249,851
852,627.3045227424793,852
853,625.2887751515922,853
854,623.2821354322786,854
855,621.2844903914411,855
856,619.2957296458231,856
857,617.3157455423228,857
858,615.344433080605,858
859,613.3816898379392,859
860,611.4274158962038,860
861,609.4815137709905,861
862,607.5438883427538,862
863,605.6144467899384,863
864,603.6930985240353,864
865,601.7797551265063,865
866,599.8743302875251,866
867,597.9767397464803,867
868,596.0869012341931,868
869,594.204734416797,869
870,592.3301608412326,870
871,590.4631038823113,871
872,588.6034886913031,872
873,586.7512421460027,873
874,584.9062928022328,874
875,583.0685708467428,875
876,581.2380080514624,876
877,579.414537729071,877
878,577.5980946898466,878
879,575.7886151997532,879
880,573.9860369397355,880
881,572.1902989661845,881
882,570.4013416725377,882
883,568.6191067519853,883
884,566.8435371612487,884
885,565.0745770853988,885
886,563.3121719036861,886
887,561.556268156354,887
888,559.8068135124043,888
889,558.0637567382897,889
890,556.3270476675054,890
891,554.596637171055,891
892,552.8724771287634,892
893,551.1545204014158,893
894,549.4427208036942,894
895,547.7370330778938,895
896,546.0374128683912,896
897,544.3438166968477,897
898,542.6562019381231,898
899,540.9745267968818,899
900,539.2987502848689,900
901,537.6288321988394,901
902,535.9647330991198,902
903,534.3064142887846,903
904,532.6538377934314,904
905,531.0069663415333,905
906,529.3657633453562,906
907,527.730192882424,907
908,526.1002196775128,908
909,524.4758090851616,909
910,522.856927072686,910
911,521.2435402036753,911
912,519.6356156219649,912
913,518.0331210360653,913
914,516.4360247040391,914
915,514.8442954188088,915
916,513.2579024938861,916
917,511.67681574950956,917
918,510.10100549917763,918
919,508.5304425365675,919
920,506.96509812282835,920
921,505.4049439742365,921
922,503.8499522502049,922
923,502.3000955416331,923
924,500.7553468595916,924
925,499.2156796243286,925
926,497.6810676545902,926
927,496.1514851572465,927
928,494.6269067172118,928
929,493.1073072876538,929
930,491.59266218048094,930
931,490.0829470571016,931
932,488.57813791944585,932
933,487.0782111012433,933
934,485.5831432595488,934
935,484.09291136651035,935
936,482.6074927013699,936
937,481.1268648426922,937
938,479.65100566081486,938
939,478.179893310513,939
940,476.713506223871,940
941,475.25182310335816,941
942,473.79482291510016,942
943,472.34248488234164,943
944,470.89478847909385,944
945,469.45171342396225,945
946,468.0132396741497,946
947,466.5793474196286,947
948,465.15001707747876,948
949,463.72522928638455,949
950,462.3049649012883,950
951,460.88920498819454,951
952,459.47793081912107,952
953,458.0711238671921,953
954,456.66876580187085,954
955,455.2708384843255,955
956,453.8773239629257,956
957,452.4882044688671,957
958,451.10346241191735,958
959,449.72308037628346,959
960,448.34704111659335,960
961,446.9753275539924,961
962,445.60792277234737,962
963,444.24481001455877,963
964,442.8859726789747,964
965,441.53139431590756,965
966,440.1810586242448,966
967,438.8349494481576,967
968,437.4930507738998,968
969,436.15534672669685,969
970,434.8218215677208,970
971,433.4924596911503,971
972,432.16724562131236,972
973,430.84616400990257,973
974,429.5291996332847,974
975,428.2163373898627,975
976,426.907562297527,976
977,425.6028594911724,977
978,424.30221422028194,978
979,423.00561184658017,979
980,421.7130378417504,980
981,420.42447778521426,981
982,419.1399173619728,982
983,417.85934236050707,983
984,416.58273867073717,984
985,415.31009228203567,985
986,414.04138928129663,986
987,412.77661585105733,987
988,411.51575826767123,988
989,410.25880289953005,989
990,409.00573620533623,990
991,407.7565447324204,991
992,406.5112151151058,992
993,405.2697340731163,993
994,404.0320884100281,994
995,402.7982650117637,995
996,401.56825084512496,996
997,400.34203295636786,997
998,399.1195984698134,998
999,397.90093458649784,999
1000,396.68602858285783,1000
1001,395.47486780945104,1001
1002,394.2674396897113,1002
1003,393.0637317187367,1003
1004,391.8637314621095,1004
1005,390.66742655474866,1005
1006,389.4748046997909,1006
1007,388.2858536675032,1007
1008,413.67621657815135,1008
1009,1146.9195238381944,1009
1010,1837.0642656387336,1010
1011,1812.646741467989,1011
1012,1788.8465767495916,1012
1013,1765.6462238731174,1013
1014,1743.0286407428046,1014
1015,1720.9772761937058,1015
1016,1699.4760558286464,1016
1017,1678.5093682638333,1017
1018,1658.0620517713369,1018
1019,1638.1193813069872,1019
1020,1618.6670559125648,1020
1021,1599.6911864814829,1021
1022,1581.1782838774836,1022
1023,1563.1152473961456,1023
1024,1545.489353559327,1024
1025,1528.2882452329297,1025
1026,1511.4999210586539,1026
1027,1495.112725190686,1027
1028,1479.115337328526,1028
1029,1463.496763037396,1029
1030,1448.2463243479492,1030
1031,1433.3536506272028,1031
1032,1418.8086697128858,1032
1033,1404.6015993035842,1033
1034,1390.7229385973167,1034
1035,1377.1634601713695,1035
1036,1363.9142020964177,1036
1037,1350.96646027819,1037
1038,1338.3117810200984,1038
1039,1325.941953800465,1039
1040,1313.8490042581464,1040
1041,1302.0251873805523,1041
1042,1290.4629808882066,1042
1043,1279.15507881019,1043
1044,1268.094385244951,1044
1045,1257.2740083011392,1045
1046,1246.6872542132635,1046
1047,1236.3276216271342,1047
1048,1226.1887960501867,1048
1049,1216.2646444619334,1049
1050,1206.5492100799183,1050
1051,1197.03670727669,1051
1052,1187.7215166434405,1052
1053,1178.5981801960656,1053
1054,1169.6613967195506,1054
1055,1160.906017246681,1055
1056,1152.327040667206,1056
1057,1143.9196094636934,1057
1058,1135.679005570413,1058
